week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-04-22,BEV-014,STR-017,297,21,66,252,False
2024-04-22,BEV-015,STR-017,254,79,40,293,False
2024-04-22,BEV-016,STR-017,256,112,169,199,False
2024-04-22,BEV-017,STR-017,94,144,107,131,False
2024-04-22,BEV-018,STR-017,173,21,193,1,False
2024-04-22,BEV-019,STR-017,203,141,109,235,False
2024-04-22,BEV-020,STR-017,236,99,107,228,False
2024-04-22,BEV-001,STR-018,194,114,68,240,False
2024-04-22,BEV-002,STR-018,268,116,81,303,False
2024-04-22,BEV-003,STR-018,201,85,21,265,False
2024-04-22,BEV-004,STR-018,123,23,38,108,False
2024-04-22,BEV-005,STR-018,118,68,121,65,False
2024-04-22,BEV-006,STR-018,84,64,103,45,False
2024-04-22,BEV-007,STR-018,139,27,65,101,False
2024-04-22,BEV-008,STR-018,129,55,110,74,False
2024-04-22,BEV-009,STR-018,149,29,87,91,False
2024-04-22,BEV-010,STR-018,115,87,67,135,False
2024-04-22,BEV-011,STR-018,182,95,72,205,False
2024-04-22,BEV-012,STR-018,190,36,31,195,False
2024-04-22,BEV-013,STR-018,100,116,90,126,False
2024-04-22,BEV-014,STR-018,133,147,102,178,False
2024-04-22,BEV-015,STR-018,255,64,106,213,False
2024-04-22,BEV-016,STR-018,216,74,79,211,False
2024-04-22,BEV-017,STR-018,129,39,149,19,False
2024-04-22,BEV-018,STR-018,187,20,71,136,False
2024-04-22,BEV-019,STR-018,284,105,173,216,False
2024-04-22,BEV-020,STR-018,284,54,130,208,False
2024-04-22,BEV-001,STR-019,203,145,48,300,False
2024-04-22,BEV-002,STR-019,272,72,80,264,False
2024-04-22,BEV-003,STR-019,268,24,108,184,False
2024-04-22,BEV-004,STR-019,276,126,119,283,False
2024-04-22,BEV-005,STR-019,168,109,70,207,False
2024-04-22,BEV-006,STR-019,226,76,95,207,False
2024-04-22,BEV-007,STR-019,87,124,79,132,False
2024-04-22,BEV-008,STR-019,218,146,166,198,False
2024-04-22,BEV-009,STR-019,84,96,77,103,False
2024-04-22,BEV-010,STR-019,135,55,38,152,False
2024-04-22,BEV-011,STR-019,192,51,65,178,False
2024-04-22,BEV-012,STR-019,221,137,77,281,False
2024-04-22,BEV-013,STR-019,145,23,202,0,True
2024-04-22,BEV-014,STR-019,90,125,37,178,False
2024-04-22,BEV-015,STR-019,127,61,116,72,False
2024-04-22,BEV-016,STR-019,234,85,119,200,False
2024-04-22,BEV-017,STR-019,126,95,92,129,False
2024-04-22,BEV-018,STR-019,91,45,27,109,False
2024-04-22,BEV-019,STR-019,286,128,48,366,False
2024-04-22,BEV-020,STR-019,242,32,67,207,False
2024-04-22,BEV-001,STR-020,206,75,70,211,False
2024-04-22,BEV-002,STR-020,276,137,184,229,False
2024-04-22,BEV-003,STR-020,288,102,99,291,False
2024-04-22,BEV-004,STR-020,163,78,114,127,False
2024-04-22,BEV-005,STR-020,294,31,24,301,False
2024-04-22,BEV-006,STR-020,236,24,119,141,False
2024-04-22,BEV-007,STR-020,256,134,111,279,False
2024-04-22,BEV-008,STR-020,122,85,209,0,True
2024-04-22,BEV-009,STR-020,213,118,111,220,False
2024-04-22,BEV-010,STR-020,94,68,63,99,False
2024-04-22,BEV-011,STR-020,254,21,80,195,False
2024-04-22,BEV-012,STR-020,212,56,49,219,False
2024-04-22,BEV-013,STR-020,85,61,170,0,True
2024-04-22,BEV-014,STR-020,130,35,137,28,False
2024-04-22,BEV-015,STR-020,283,92,78,297,False
2024-04-22,BEV-016,STR-020,146,100,91,155,False
2024-04-22,BEV-017,STR-020,109,46,43,112,False
2024-04-22,BEV-018,STR-020,167,83,70,180,False
2024-04-22,BEV-019,STR-020,257,58,102,213,False
2024-04-22,BEV-020,STR-020,214,92,113,193,False
2024-04-22,BEV-001,STR-021,223,75,113,185,False
2024-04-22,BEV-002,STR-021,90,20,92,18,False
2024-04-22,BEV-003,STR-021,123,54,81,96,False
2024-04-22,BEV-004,STR-021,163,27,78,112,False
2024-04-22,BEV-005,STR-021,150,56,98,108,False
2024-04-22,BEV-006,STR-021,180,40,127,93,False
2024-04-22,BEV-007,STR-021,291,24,48,267,False
2024-04-22,BEV-008,STR-021,102,90,105,87,False
2024-04-22,BEV-009,STR-021,144,21,68,97,False
2024-04-22,BEV-010,STR-021,219,44,30,233,False
2024-04-22,BEV-011,STR-021,203,101,73,231,False
2024-04-22,BEV-012,STR-021,205,80,84,201,False
2024-04-22,BEV-013,STR-021,123,28,77,74,False
2024-04-22,BEV-014,STR-021,228,122,56,294,False
2024-04-22,BEV-015,STR-021,278,71,140,209,False
2024-04-22,BEV-016,STR-021,107,120,113,114,False
2024-04-22,BEV-017,STR-021,168,128,66,230,False
2024-04-22,BEV-018,STR-021,297,123,49,371,False
2024-04-22,BEV-019,STR-021,247,73,76,244,False
2024-04-22,BEV-020,STR-021,234,98,41,291,False
2024-04-22,BEV-001,STR-022,210,112,47,275,False
2024-04-22,BEV-002,STR-022,174,78,58,194,False
2024-04-22,BEV-003,STR-022,198,139,31,306,False
2024-04-22,BEV-004,STR-022,97,80,82,95,False
2024-04-22,BEV-005,STR-022,204,137,155,186,False
2024-04-22,BEV-006,STR-022,264,63,67,260,False
2024-04-22,BEV-007,STR-022,254,131,111,274,False
2024-04-22,BEV-008,STR-022,244,56,54,246,False
2024-04-22,BEV-009,STR-022,152,135,35,252,False
2024-04-22,BEV-010,STR-022,204,66,25,245,False
2024-04-22,BEV-011,STR-022,126,34,94,66,False
2024-04-22,BEV-012,STR-022,261,61,115,207,False
2024-04-22,BEV-013,STR-022,198,81,111,168,False
2024-04-22,BEV-014,STR-022,104,31,33,102,False
2024-04-22,BEV-015,STR-022,88,144,54,178,False
2024-04-22,BEV-016,STR-022,169,56,48,177,False
2024-04-22,BEV-017,STR-022,216,65,122,159,False
2024-04-22,BEV-018,STR-022,278,114,44,348,False
2024-04-22,BEV-019,STR-022,180,26,32,174,False
2024-04-22,BEV-020,STR-022,212,144,73,283,False
2024-04-22,BEV-001,STR-023,288,79,114,253,False
2024-04-22,BEV-002,STR-023,115,20,65,70,False
2024-04-22,BEV-003,STR-023,208,60,99,169,False
2024-04-22,BEV-004,STR-023,272,60,155,177,False
2024-04-22,BEV-005,STR-023,254,142,85,311,False
2024-04-22,BEV-006,STR-023,186,109,61,234,False
2024-04-22,BEV-007,STR-023,243,112,89,266,False
2024-04-22,BEV-008,STR-023,183,128,20,291,False
2024-04-22,BEV-009,STR-023,83,21,95,9,False
2024-04-22,BEV-010,STR-023,126,49,98,77,False
2024-04-22,BEV-011,STR-023,161,49,59,151,False
2024-04-22,BEV-012,STR-023,189,118,37,270,False
2024-04-22,BEV-013,STR-023,80,77,28,129,False
2024-04-22,BEV-014,STR-023,146,42,65,123,False
2024-04-22,BEV-015,STR-023,252,68,168,152,False
2024-04-22,BEV-016,STR-023,198,82,109,171,False
2024-04-22,BEV-017,STR-023,127,63,45,145,False
2024-04-22,BEV-018,STR-023,130,144,85,189,False
2024-04-22,BEV-019,STR-023,120,117,94,143,False
2024-04-22,BEV-020,STR-023,136,31,139,28,False
2024-04-22,BEV-001,STR-024,289,101,89,301,False
2024-04-22,BEV-002,STR-024,139,83,69,153,False
2024-04-22,BEV-003,STR-024,83,126,109,100,False
2024-04-22,BEV-004,STR-024,269,80,59,290,False
2024-04-22,BEV-005,STR-024,238,61,53,246,False
2024-04-22,BEV-006,STR-024,255,39,62,232,False
2024-04-22,BEV-007,STR-024,191,115,61,245,False
2024-04-22,BEV-008,STR-024,99,35,112,22,False
2024-04-22,BEV-009,STR-024,136,38,34,140,False
2024-04-22,BEV-010,STR-024,92,39,115,16,False
2024-04-22,BEV-011,STR-024,186,95,40,241,False
2024-04-22,BEV-012,STR-024,256,54,57,253,False
2024-04-22,BEV-013,STR-024,248,95,103,240,False
2024-04-22,BEV-014,STR-024,103,88,81,110,False
2024-04-22,BEV-015,STR-024,238,77,74,241,False
2024-04-22,BEV-016,STR-024,177,79,127,129,False
2024-04-22,BEV-017,STR-024,188,30,74,144,False
2024-04-22,BEV-018,STR-024,152,59,87,124,False
2024-04-22,BEV-019,STR-024,262,93,82,273,False
2024-04-22,BEV-020,STR-024,113,81,110,84,False
2024-04-22,BEV-001,STR-025,158,114,141,131,False
2024-04-22,BEV-002,STR-025,84,70,90,64,False
2024-04-22,BEV-003,STR-025,176,77,208,45,False
2024-04-22,BEV-004,STR-025,202,112,35,279,False
2024-04-22,BEV-005,STR-025,82,42,165,0,True
2024-04-22,BEV-006,STR-025,89,66,84,71,False
2024-04-22,BEV-007,STR-025,111,140,65,186,False
2024-04-22,BEV-008,STR-025,127,55,119,63,False
2024-04-22,BEV-009,STR-025,167,73,83,157,False
2024-04-22,BEV-010,STR-025,99,79,106,72,False
2024-04-22,BEV-011,STR-025,277,142,58,361,False
2024-04-22,BEV-012,STR-025,277,42,88,231,False
2024-04-22,BEV-013,STR-025,267,49,127,189,False
2024-04-22,BEV-014,STR-025,246,67,87,226,False
2024-04-22,BEV-015,STR-025,292,64,126,230,False
2024-04-22,BEV-016,STR-025,116,71,81,106,False
2024-04-22,BEV-017,STR-025,81,33,120,0,True
2024-04-22,BEV-018,STR-025,97,133,103,127,False
2024-04-22,BEV-019,STR-025,257,34,101,190,False
2024-04-22,BEV-020,STR-025,116,149,59,206,False
2024-04-22,BEV-001,STR-026,198,126,71,253,False
2024-04-22,BEV-002,STR-026,163,93,59,197,False
2024-04-22,BEV-003,STR-026,148,51,109,90,False
2024-04-22,BEV-004,STR-026,273,76,58,291,False
2024-04-22,BEV-005,STR-026,140,24,39,125,False
2024-04-22,BEV-006,STR-026,164,67,75,156,False
2024-04-22,BEV-007,STR-026,119,87,39,167,False
2024-04-22,BEV-008,STR-026,175,75,115,135,False
2024-04-22,BEV-009,STR-026,211,71,35,247,False
2024-04-22,BEV-010,STR-026,204,37,65,176,False
2024-04-22,BEV-011,STR-026,234,147,59,322,False
2024-04-22,BEV-012,STR-026,286,44,158,172,False
2024-04-22,BEV-013,STR-026,140,99,149,90,False
2024-04-22,BEV-014,STR-026,211,147,48,310,False
2024-04-22,BEV-015,STR-026,238,51,97,192,False
2024-04-22,BEV-016,STR-026,231,78,105,204,False
2024-04-22,BEV-017,STR-026,225,136,59,302,False
2024-04-22,BEV-018,STR-026,171,137,53,255,False
2024-04-22,BEV-019,STR-026,209,143,25,327,False
2024-04-22,BEV-020,STR-026,195,146,89,252,False
2024-04-22,BEV-001,STR-027,183,72,93,162,False
2024-04-22,BEV-002,STR-027,216,47,118,145,False
2024-04-22,BEV-003,STR-027,244,80,54,270,False
2024-04-22,BEV-004,STR-027,138,94,25,207,False
2024-04-22,BEV-005,STR-027,193,145,41,297,False
2024-04-22,BEV-006,STR-027,231,84,91,224,False
2024-04-22,BEV-007,STR-027,287,135,48,374,False
2024-04-22,BEV-008,STR-027,167,29,27,169,False
2024-04-22,BEV-009,STR-027,171,69,149,91,False
2024-04-22,BEV-010,STR-027,176,82,24,234,False
2024-04-22,BEV-011,STR-027,165,118,57,226,False
2024-04-22,BEV-012,STR-027,137,65,77,125,False
2024-04-22,BEV-013,STR-027,168,47,82,133,False
2024-04-22,BEV-014,STR-027,199,78,48,229,False
2024-04-22,BEV-015,STR-027,83,130,53,160,False
2024-04-22,BEV-016,STR-027,203,132,90,245,False
2024-04-22,BEV-017,STR-027,139,81,96,124,False
2024-04-22,BEV-018,STR-027,90,39,83,46,False
2024-04-22,BEV-019,STR-027,297,114,206,205,False
2024-04-22,BEV-020,STR-027,141,138,134,145,False
2024-04-22,BEV-001,STR-028,143,105,103,145,False
2024-04-22,BEV-002,STR-028,230,108,131,207,False
2024-04-22,BEV-003,STR-028,115,109,88,136,False
2024-04-22,BEV-004,STR-028,103,101,56,148,False
2024-04-22,BEV-005,STR-028,100,82,100,82,False
2024-04-22,BEV-006,STR-028,126,88,140,74,False
2024-04-22,BEV-007,STR-028,94,23,31,86,False
2024-04-22,BEV-008,STR-028,206,133,58,281,False
2024-04-22,BEV-009,STR-028,268,102,90,280,False
2024-04-22,BEV-010,STR-028,233,81,53,261,False
2024-04-22,BEV-011,STR-028,181,107,46,242,False
2024-04-22,BEV-012,STR-028,241,145,51,335,False
2024-04-22,BEV-013,STR-028,113,149,118,144,False
2024-04-22,BEV-014,STR-028,122,91,21,192,False
2024-04-22,BEV-015,STR-028,256,40,147,149,False
2024-04-22,BEV-016,STR-028,219,55,73,201,False
2024-04-22,BEV-017,STR-028,202,20,71,151,False
2024-04-22,BEV-018,STR-028,249,122,112,259,False
2024-04-22,BEV-019,STR-028,223,68,69,222,False
2024-04-22,BEV-020,STR-028,85,143,74,154,False
2024-04-22,BEV-001,STR-029,92,28,77,43,False
2024-04-22,BEV-002,STR-029,235,138,153,220,False
2024-04-22,BEV-003,STR-029,272,122,24,370,False
2024-04-22,BEV-004,STR-029,168,93,209,52,False
2024-04-22,BEV-005,STR-029,273,44,78,239,False
2024-04-22,BEV-006,STR-029,159,82,82,159,False
2024-04-22,BEV-007,STR-029,119,127,197,49,False
2024-04-22,BEV-008,STR-029,148,103,69,182,False
2024-04-22,BEV-009,STR-029,210,147,71,286,False
2024-04-22,BEV-010,STR-029,144,145,49,240,False
2024-04-22,BEV-011,STR-029,130,44,90,84,False
2024-04-22,BEV-012,STR-029,287,60,56,291,False
2024-04-22,BEV-013,STR-029,84,95,124,55,False
2024-04-22,BEV-014,STR-029,125,129,54,200,False
2024-04-22,BEV-015,STR-029,245,80,35,290,False
2024-04-22,BEV-016,STR-029,209,22,98,133,False
2024-04-22,BEV-017,STR-029,214,109,85,238,False
2024-04-22,BEV-018,STR-029,283,116,72,327,False
2024-04-22,BEV-019,STR-029,141,73,76,138,False
2024-04-22,BEV-020,STR-029,132,28,80,80,False
2024-04-22,BEV-001,STR-030,208,108,113,203,False
2024-04-22,BEV-002,STR-030,187,55,106,136,False
2024-04-22,BEV-003,STR-030,217,138,222,133,False
2024-04-22,BEV-004,STR-030,129,88,78,139,False
2024-04-22,BEV-005,STR-030,299,117,104,312,False
2024-04-22,BEV-006,STR-030,182,121,75,228,False
2024-04-22,BEV-007,STR-030,95,98,70,123,False
2024-04-22,BEV-008,STR-030,121,21,96,46,False
2024-04-22,BEV-009,STR-030,274,59,118,215,False
2024-04-22,BEV-010,STR-030,270,78,27,321,False
2024-04-22,BEV-011,STR-030,140,95,43,192,False
2024-04-22,BEV-012,STR-030,115,50,35,130,False
2024-04-22,BEV-013,STR-030,202,26,113,115,False
2024-04-22,BEV-014,STR-030,202,109,118,193,False
2024-04-22,BEV-015,STR-030,99,117,56,160,False
2024-04-22,BEV-016,STR-030,240,25,94,171,False
2024-04-22,BEV-017,STR-030,202,105,37,270,False
2024-04-22,BEV-018,STR-030,160,125,30,255,False
2024-04-22,BEV-019,STR-030,249,60,112,197,False
2024-04-22,BEV-020,STR-030,297,111,32,376,False
2024-04-22,BEV-001,STR-031,193,128,171,150,False
2024-04-22,BEV-002,STR-031,279,86,52,313,False
2024-04-22,BEV-003,STR-031,223,96,74,245,False
2024-04-22,BEV-004,STR-031,129,101,179,51,False
2024-04-22,BEV-005,STR-031,123,50,186,0,True
2024-04-22,BEV-006,STR-031,146,22,92,76,False
2024-04-22,BEV-007,STR-031,169,122,88,203,False
2024-04-22,BEV-008,STR-031,181,94,117,158,False
2024-04-22,BEV-009,STR-031,180,26,36,170,False
2024-04-22,BEV-010,STR-031,106,26,31,101,False
2024-04-22,BEV-011,STR-031,87,119,38,168,False
2024-04-22,BEV-012,STR-031,121,104,115,110,False
2024-04-22,BEV-013,STR-031,233,80,119,194,False
2024-04-22,BEV-014,STR-031,99,98,37,160,False
2024-04-22,BEV-015,STR-031,166,98,42,222,False
2024-04-22,BEV-016,STR-031,130,93,71,152,False
2024-04-22,BEV-017,STR-031,209,135,89,255,False
2024-04-22,BEV-018,STR-031,207,49,178,78,False
2024-04-22,BEV-019,STR-031,170,120,82,208,False
2024-04-22,BEV-020,STR-031,128,23,24,127,False
2024-04-22,BEV-001,STR-032,295,48,55,288,False
2024-04-22,BEV-002,STR-032,279,100,38,341,False
2024-04-22,BEV-003,STR-032,153,100,50,203,False
2024-04-22,BEV-004,STR-032,187,134,81,240,False
2024-04-22,BEV-005,STR-032,96,109,118,87,False
2024-04-22,BEV-006,STR-032,273,67,58,282,False
2024-04-22,BEV-007,STR-032,192,57,68,181,False
2024-04-22,BEV-008,STR-032,80,74,40,114,False
2024-04-22,BEV-009,STR-032,262,135,72,325,False
2024-04-22,BEV-010,STR-032,134,114,79,169,False
2024-04-22,BEV-011,STR-032,204,43,156,91,False
2024-04-22,BEV-012,STR-032,279,47,86,240,False
2024-04-22,BEV-013,STR-032,171,127,26,272,False
2024-04-22,BEV-014,STR-032,130,145,199,76,False
2024-04-22,BEV-015,STR-032,253,112,103,262,False
2024-04-22,BEV-016,STR-032,202,24,69,157,False
2024-04-22,BEV-017,STR-032,256,111,84,283,False
2024-04-22,BEV-018,STR-032,134,65,69,130,False
2024-04-22,BEV-019,STR-032,222,81,73,230,False
2024-04-22,BEV-020,STR-032,276,93,102,267,False
2024-04-22,BEV-001,STR-033,238,62,42,258,False
2024-04-22,BEV-002,STR-033,117,30,24,123,False
2024-04-22,BEV-003,STR-033,104,58,77,85,False
2024-04-22,BEV-004,STR-033,135,120,91,164,False
2024-04-22,BEV-005,STR-033,179,131,106,204,False
2024-04-22,BEV-006,STR-033,187,71,40,218,False
2024-04-22,BEV-007,STR-033,113,64,72,105,False
2024-04-22,BEV-008,STR-033,155,119,69,205,False
2024-04-22,BEV-009,STR-033,83,32,150,0,True
2024-04-22,BEV-010,STR-033,138,86,86,138,False
2024-04-22,BEV-011,STR-033,260,141,96,305,False
2024-04-22,BEV-012,STR-033,124,66,46,144,False
2024-04-22,BEV-013,STR-033,285,115,118,282,False
2024-04-22,BEV-014,STR-033,191,131,28,294,False
2024-04-22,BEV-015,STR-033,203,79,25,257,False
2024-04-22,BEV-016,STR-033,80,53,62,71,False
2024-04-22,BEV-017,STR-033,297,113,42,368,False
2024-04-22,BEV-018,STR-033,120,70,48,142,False
2024-04-22,BEV-019,STR-033,84,107,67,124,False
2024-04-22,BEV-020,STR-033,217,139,47,309,False
2024-04-22,BEV-001,STR-034,129,97,59,167,False
2024-04-22,BEV-002,STR-034,171,80,29,222,False
2024-04-22,BEV-003,STR-034,190,108,55,243,False
2024-04-22,BEV-004,STR-034,277,121,26,372,False
2024-04-22,BEV-005,STR-034,216,101,35,282,False
2024-04-22,BEV-006,STR-034,238,105,115,228,False
2024-04-22,BEV-007,STR-034,147,119,51,215,False
2024-04-22,BEV-008,STR-034,138,32,46,124,False
2024-04-22,BEV-009,STR-034,158,116,46,228,False
2024-04-22,BEV-010,STR-034,299,67,35,331,False
2024-04-22,BEV-011,STR-034,177,73,105,145,False
2024-04-22,BEV-012,STR-034,238,68,76,230,False
2024-04-22,BEV-013,STR-034,288,67,63,292,False
2024-04-22,BEV-014,STR-034,171,124,109,186,False
2024-04-22,BEV-015,STR-034,273,44,87,230,False
2024-04-22,BEV-016,STR-034,100,45,57,88,False
2024-04-22,BEV-017,STR-034,183,148,119,212,False
2024-04-22,BEV-018,STR-034,239,92,162,169,False
2024-04-22,BEV-019,STR-034,253,24,57,220,False
2024-04-22,BEV-020,STR-034,247,72,28,291,False
2024-04-22,BEV-001,STR-035,187,102,55,234,False
2024-04-22,BEV-002,STR-035,183,48,146,85,False
2024-04-22,BEV-003,STR-035,194,95,109,180,False
2024-04-22,BEV-004,STR-035,215,126,103,238,False
2024-04-22,BEV-005,STR-035,122,109,63,168,False
2024-04-22,BEV-006,STR-035,205,116,118,203,False
2024-04-22,BEV-007,STR-035,100,115,82,133,False
2024-04-22,BEV-008,STR-035,80,45,113,12,False
2024-04-22,BEV-009,STR-035,249,73,142,180,False
2024-04-22,BEV-010,STR-035,124,70,46,148,False
2024-04-22,BEV-011,STR-035,107,27,79,55,False
2024-04-22,BEV-012,STR-035,169,24,113,80,False
2024-04-22,BEV-013,STR-035,90,104,113,81,False
2024-04-22,BEV-014,STR-035,279,141,67,353,False
2024-04-22,BEV-015,STR-035,267,65,82,250,False
2024-04-22,BEV-016,STR-035,219,32,35,216,False
2024-04-22,BEV-017,STR-035,281,135,78,338,False
2024-04-22,BEV-018,STR-035,172,27,40,159,False
2024-04-22,BEV-019,STR-035,249,121,73,297,False
2024-04-22,BEV-020,STR-035,272,116,89,299,False
2024-04-22,BEV-001,STR-036,134,125,52,207,False
2024-04-22,BEV-002,STR-036,292,142,96,338,False
2024-04-22,BEV-003,STR-036,150,74,33,191,False
2024-04-22,BEV-004,STR-036,175,76,67,184,False
2024-04-22,BEV-005,STR-036,264,120,74,310,False
2024-04-22,BEV-006,STR-036,177,92,93,176,False
2024-04-22,BEV-007,STR-036,149,41,97,93,False
2024-04-22,BEV-008,STR-036,280,115,83,312,False
2024-04-22,BEV-009,STR-036,225,30,56,199,False
2024-04-22,BEV-010,STR-036,176,53,60,169,False
2024-04-22,BEV-011,STR-036,127,102,95,134,False
2024-04-22,BEV-012,STR-036,127,95,48,174,False
2024-04-22,BEV-013,STR-036,119,60,126,53,False
2024-04-22,BEV-014,STR-036,229,130,81,278,False
2024-04-22,BEV-015,STR-036,143,68,40,171,False
2024-04-22,BEV-016,STR-036,197,111,93,215,False
2024-04-22,BEV-017,STR-036,94,146,71,169,False
2024-04-22,BEV-018,STR-036,139,146,49,236,False
2024-04-22,BEV-019,STR-036,169,98,21,246,False
2024-04-22,BEV-020,STR-036,291,143,83,351,False
2024-04-22,BEV-001,STR-037,89,99,78,110,False
2024-04-22,BEV-002,STR-037,191,45,29,207,False
2024-04-22,BEV-003,STR-037,101,77,194,0,True
2024-04-22,BEV-004,STR-037,139,95,65,169,False
2024-04-22,BEV-005,STR-037,246,21,127,140,False
2024-04-22,BEV-006,STR-037,275,145,94,326,False
2024-04-22,BEV-007,STR-037,138,76,96,118,False
2024-04-22,BEV-008,STR-037,294,127,37,384,False
2024-04-22,BEV-009,STR-037,219,94,38,275,False
2024-04-22,BEV-010,STR-037,80,118,101,97,False
2024-04-22,BEV-011,STR-037,133,62,57,138,False
2024-04-22,BEV-012,STR-037,269,26,92,203,False
2024-04-22,BEV-013,STR-037,235,25,26,234,False
2024-04-22,BEV-014,STR-037,99,107,111,95,False
2024-04-22,BEV-015,STR-037,249,57,169,137,False
2024-04-22,BEV-016,STR-037,269,95,40,324,False
2024-04-22,BEV-017,STR-037,82,31,165,0,True
2024-04-22,BEV-018,STR-037,159,34,22,171,False
2024-04-22,BEV-019,STR-037,197,74,94,177,False
2024-04-22,BEV-020,STR-037,174,101,40,235,False
2024-04-22,BEV-001,STR-038,255,25,165,115,False
2024-04-22,BEV-002,STR-038,143,54,115,82,False
2024-04-22,BEV-003,STR-038,289,30,76,243,False
2024-04-22,BEV-004,STR-038,102,76,47,131,False
2024-04-22,BEV-005,STR-038,160,89,90,159,False
2024-04-22,BEV-006,STR-038,295,133,139,289,False
2024-04-22,BEV-007,STR-038,244,82,78,248,False
2024-04-22,BEV-008,STR-038,159,48,64,143,False
2024-04-22,BEV-009,STR-038,249,125,105,269,False
2024-04-22,BEV-010,STR-038,295,37,21,311,False
2024-04-22,BEV-011,STR-038,255,93,36,312,False
2024-04-22,BEV-012,STR-038,232,119,111,240,False
2024-04-22,BEV-013,STR-038,127,106,58,175,False
2024-04-22,BEV-014,STR-038,257,38,58,237,False
2024-04-22,BEV-015,STR-038,281,94,140,235,False
2024-04-22,BEV-016,STR-038,120,24,34,110,False
2024-04-22,BEV-017,STR-038,85,64,60,89,False
2024-04-22,BEV-018,STR-038,154,131,67,218,False
2024-04-22,BEV-019,STR-038,186,129,180,135,False
2024-04-22,BEV-020,STR-038,127,68,59,136,False
2024-04-22,BEV-001,STR-039,281,117,81,317,False
2024-04-22,BEV-002,STR-039,123,48,59,112,False
2024-04-22,BEV-003,STR-039,105,146,25,226,False
2024-04-22,BEV-004,STR-039,140,59,129,70,False
2024-04-22,BEV-005,STR-039,181,38,25,194,False
2024-04-22,BEV-006,STR-039,289,54,161,182,False
2024-04-22,BEV-007,STR-039,161,111,69,203,False
2024-04-22,BEV-008,STR-039,226,108,140,194,False
2024-04-22,BEV-009,STR-039,158,132,150,140,False
2024-04-22,BEV-010,STR-039,210,106,103,213,False
2024-04-22,BEV-011,STR-039,257,115,90,282,False
2024-04-22,BEV-012,STR-039,261,111,20,352,False
2024-04-22,BEV-013,STR-039,272,133,68,337,False
2024-04-22,BEV-014,STR-039,106,95,86,115,False
2024-04-22,BEV-015,STR-039,179,116,28,267,False
2024-04-22,BEV-016,STR-039,147,133,75,205,False
2024-04-22,BEV-017,STR-039,224,135,108,251,False
2024-04-22,BEV-018,STR-039,125,97,167,55,False
2024-04-22,BEV-019,STR-039,89,140,114,115,False
2024-04-22,BEV-020,STR-039,227,81,93,215,False
2024-04-22,BEV-001,STR-040,158,109,211,56,False
2024-04-22,BEV-002,STR-040,219,43,72,190,False
2024-04-22,BEV-003,STR-040,132,52,43,141,False
2024-04-22,BEV-004,STR-040,148,92,33,207,False
2024-04-22,BEV-005,STR-040,183,119,42,260,False
2024-04-22,BEV-006,STR-040,168,26,109,85,False
2024-04-22,BEV-007,STR-040,177,26,60,143,False
2024-04-22,BEV-008,STR-040,174,135,24,285,False
2024-04-22,BEV-009,STR-040,140,51,193,0,True
2024-04-22,BEV-010,STR-040,292,78,48,322,False
2024-04-22,BEV-011,STR-040,158,49,89,118,False
2024-04-22,BEV-012,STR-040,83,53,27,109,False
2024-04-22,BEV-013,STR-040,216,79,21,274,False
2024-04-22,BEV-014,STR-040,283,134,36,381,False
2024-04-22,BEV-015,STR-040,262,48,114,196,False
2024-04-22,BEV-016,STR-040,133,140,83,190,False
2024-04-22,BEV-017,STR-040,101,39,45,95,False
2024-04-22,BEV-018,STR-040,116,147,65,198,False
2024-04-22,BEV-019,STR-040,130,92,87,135,False
2024-04-22,BEV-020,STR-040,196,85,120,161,False
2024-04-29,BEV-001,STR-001,141,63,91,113,False
2024-04-29,BEV-002,STR-001,193,42,37,198,False
2024-04-29,BEV-003,STR-001,172,30,119,83,False
2024-04-29,BEV-004,STR-001,261,80,66,275,False
2024-04-29,BEV-005,STR-001,259,142,100,301,False
2024-04-29,BEV-006,STR-001,101,22,174,0,True
2024-04-29,BEV-007,STR-001,283,84,27,340,False
2024-04-29,BEV-008,STR-001,265,109,61,313,False
2024-04-29,BEV-009,STR-001,140,112,39,213,False
2024-04-29,BEV-010,STR-001,132,44,81,95,False
2024-04-29,BEV-011,STR-001,129,66,157,38,False
2024-04-29,BEV-012,STR-001,201,119,63,257,False
2024-04-29,BEV-013,STR-001,145,32,59,118,False
2024-04-29,BEV-014,STR-001,249,34,46,237,False
2024-04-29,BEV-015,STR-001,85,104,21,168,False
2024-04-29,BEV-016,STR-001,121,101,121,101,False
2024-04-29,BEV-017,STR-001,85,97,93,89,False
2024-04-29,BEV-018,STR-001,225,62,82,205,False
2024-04-29,BEV-019,STR-001,227,128,109,246,False
2024-04-29,BEV-020,STR-001,127,95,39,183,False
2024-04-29,BEV-001,STR-002,208,138,94,252,False
2024-04-29,BEV-002,STR-002,93,86,101,78,False
2024-04-29,BEV-003,STR-002,89,93,82,100,False
2024-04-29,BEV-004,STR-002,144,51,91,104,False
2024-04-29,BEV-005,STR-002,162,84,91,155,False
2024-04-29,BEV-006,STR-002,105,84,91,98,False
2024-04-29,BEV-007,STR-002,219,55,63,211,False
2024-04-29,BEV-008,STR-002,231,74,46,259,False
2024-04-29,BEV-009,STR-002,262,108,158,212,False
2024-04-29,BEV-010,STR-002,87,46,75,58,False
2024-04-29,BEV-011,STR-002,283,147,73,357,False
