week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2024-05-20,BEV-013,STR-030,West,99,8420.94,0,,0.0
2024-05-20,BEV-014,STR-030,West,74,2060.16,0,,0.0
2024-05-20,BEV-015,STR-030,West,89,5216.29,0,,0.0
2024-05-20,BEV-016,STR-030,West,111,4520.8,1,Bundle,0.2
2024-05-20,BEV-017,STR-030,West,99,4977.72,0,,0.0
2024-05-20,BEV-018,STR-030,West,157,13748.78,1,Price Cut,0.24
2024-05-20,BEV-019,STR-030,West,33,1869.45,0,,0.0
2024-05-20,BEV-020,STR-030,West,68,2724.08,0,,0.0
2024-05-20,BEV-001,STR-031,East,27,1039.23,0,,0.0
2024-05-20,BEV-002,STR-031,East,82,7192.22,0,,0.0
2024-05-20,BEV-003,STR-031,East,66,4217.52,1,Price Cut,0.29
2024-05-20,BEV-004,STR-031,East,57,5749.02,0,,0.0
2024-05-20,BEV-005,STR-031,East,87,1939.23,0,,0.0
2024-05-20,BEV-006,STR-031,East,92,5933.04,1,Display Feature,0.26
2024-05-20,BEV-007,STR-031,East,118,12810.08,0,,0.0
2024-05-20,BEV-008,STR-031,East,115,4566.65,0,,0.0
2024-05-20,BEV-009,STR-031,East,107,9696.34,0,,0.0
2024-05-20,BEV-010,STR-031,East,90,6818.4,0,,0.0
2024-05-20,BEV-011,STR-031,East,107,10947.17,0,,0.0
2024-05-20,BEV-012,STR-031,East,77,2251.48,0,,0.0
2024-05-20,BEV-013,STR-031,East,58,4213.71,1,Display Feature,0.16
2024-05-20,BEV-014,STR-031,East,151,3546.09,1,Price Cut,0.16
2024-05-20,BEV-015,STR-031,East,73,4278.53,0,,0.0
2024-05-20,BEV-016,STR-031,East,25,1262.5,0,,0.0
2024-05-20,BEV-017,STR-031,East,20,1005.6,0,,0.0
2024-05-20,BEV-018,STR-031,East,20,2300.6,0,,0.0
2024-05-20,BEV-019,STR-031,East,98,5551.7,0,,0.0
2024-05-20,BEV-020,STR-031,East,100,4006.0,0,,0.0
2024-05-20,BEV-001,STR-032,South,79,3040.71,0,,0.0
2024-05-20,BEV-002,STR-032,South,57,4999.47,0,,0.0
2024-05-20,BEV-003,STR-032,South,101,9011.22,0,,0.0
2024-05-20,BEV-004,STR-032,South,42,4236.12,0,,0.0
2024-05-20,BEV-005,STR-032,South,27,601.83,0,,0.0
2024-05-20,BEV-006,STR-032,South,120,9931.41,1,BOGO,0.05
2024-05-20,BEV-007,STR-032,South,81,8793.36,0,,0.0
2024-05-20,BEV-008,STR-032,South,95,3772.45,0,,0.0
2024-05-20,BEV-009,STR-032,South,178,14079.17,1,Bundle,0.13
2024-05-20,BEV-010,STR-032,South,113,8560.88,0,,0.0
2024-05-20,BEV-011,STR-032,South,107,10947.17,0,,0.0
2024-05-20,BEV-012,STR-032,South,64,1871.36,0,,0.0
2024-05-20,BEV-013,STR-032,South,100,8506.0,0,,0.0
2024-05-20,BEV-014,STR-032,South,90,2173.69,1,BOGO,0.14
2024-05-20,BEV-015,STR-032,South,23,1348.03,0,,0.0
2024-05-20,BEV-016,STR-032,South,103,5201.5,0,,0.0
2024-05-20,BEV-017,STR-032,South,68,3419.04,0,,0.0
2024-05-20,BEV-018,STR-032,South,28,3220.84,0,,0.0
2024-05-20,BEV-019,STR-032,South,62,2890.77,1,Display Feature,0.18
2024-05-20,BEV-020,STR-032,South,208,7529.94,1,Bundle,0.1
2024-05-20,BEV-001,STR-033,North,55,2116.95,0,,0.0
2024-05-20,BEV-002,STR-033,North,65,5701.15,0,,0.0
2024-05-20,BEV-003,STR-033,North,93,8297.46,0,,0.0
2024-05-20,BEV-004,STR-033,North,42,4236.12,0,,0.0
2024-05-20,BEV-005,STR-033,North,46,948.31,1,BOGO,0.08
2024-05-20,BEV-006,STR-033,North,90,7777.8,0,,0.0
2024-05-20,BEV-007,STR-033,North,75,6867.47,1,Price Cut,0.16
2024-05-20,BEV-008,STR-033,North,63,2501.73,0,,0.0
2024-05-20,BEV-009,STR-033,North,116,10511.92,0,,0.0
2024-05-20,BEV-010,STR-033,North,94,5168.85,1,BOGO,0.28
2024-05-20,BEV-011,STR-033,North,56,5729.36,0,,0.0
2024-05-20,BEV-012,STR-033,North,121,2759.86,1,Display Feature,0.22
2024-05-20,BEV-013,STR-033,North,71,6039.26,0,,0.0
2024-05-20,BEV-014,STR-033,North,73,1770.21,1,Bundle,0.14
2024-05-20,BEV-015,STR-033,North,96,5626.56,0,,0.0
2024-05-20,BEV-016,STR-033,North,55,2777.5,0,,0.0
2024-05-20,BEV-017,STR-033,North,101,4318.1,1,Bundle,0.15
2024-05-20,BEV-018,STR-033,North,91,10467.73,0,,0.0
2024-05-20,BEV-019,STR-033,North,48,2719.2,0,,0.0
2024-05-20,BEV-020,STR-033,North,108,4326.48,0,,0.0
2024-05-20,BEV-001,STR-034,West,88,3387.12,0,,0.0
2024-05-20,BEV-002,STR-034,West,92,8069.32,0,,0.0
2024-05-20,BEV-003,STR-034,West,92,8208.24,0,,0.0
2024-05-20,BEV-004,STR-034,West,66,6656.76,0,,0.0
2024-05-20,BEV-005,STR-034,West,101,2251.29,0,,0.0
2024-05-20,BEV-006,STR-034,West,62,5358.04,0,,0.0
2024-05-20,BEV-007,STR-034,West,61,6622.16,0,,0.0
2024-05-20,BEV-008,STR-034,West,78,3097.38,0,,0.0
2024-05-20,BEV-009,STR-034,West,95,8608.9,0,,0.0
2024-05-20,BEV-010,STR-034,West,54,4091.04,0,,0.0
2024-05-20,BEV-011,STR-034,West,82,8389.42,0,,0.0
2024-05-20,BEV-012,STR-034,West,118,3450.32,0,,0.0
2024-05-20,BEV-013,STR-034,West,30,2551.8,0,,0.0
2024-05-20,BEV-014,STR-034,West,42,933.66,1,BOGO,0.21
2024-05-20,BEV-015,STR-034,West,87,5099.07,0,,0.0
2024-05-20,BEV-016,STR-034,West,84,4242.0,0,,0.0
2024-05-20,BEV-017,STR-034,West,26,1307.28,0,,0.0
2024-05-20,BEV-018,STR-034,West,105,12078.15,0,,0.0
2024-05-20,BEV-019,STR-034,West,88,4985.2,0,,0.0
2024-05-20,BEV-020,STR-034,West,113,4526.78,0,,0.0
2024-05-20,BEV-001,STR-035,West,78,2622.51,1,Bundle,0.13
2024-05-20,BEV-002,STR-035,West,113,9911.23,0,,0.0
2024-05-20,BEV-003,STR-035,West,178,14814.89,1,Bundle,0.07
2024-05-20,BEV-004,STR-035,West,56,5648.16,0,,0.0
2024-05-20,BEV-005,STR-035,West,112,2496.48,0,,0.0
2024-05-20,BEV-006,STR-035,West,25,2160.5,0,,0.0
2024-05-20,BEV-007,STR-035,West,103,9297.61,1,Price Cut,0.17
2024-05-20,BEV-008,STR-035,West,98,3013.59,1,BOGO,0.23
2024-05-20,BEV-009,STR-035,West,38,3443.56,0,,0.0
2024-05-20,BEV-010,STR-035,West,47,3560.72,0,,0.0
2024-05-20,BEV-011,STR-035,West,71,7264.01,0,,0.0
2024-05-20,BEV-012,STR-035,West,80,2339.2,0,,0.0
2024-05-20,BEV-013,STR-035,West,35,2677.8,1,BOGO,0.11
2024-05-20,BEV-014,STR-035,West,59,1642.56,0,,0.0
2024-05-20,BEV-015,STR-035,West,107,6271.27,0,,0.0
2024-05-20,BEV-016,STR-035,West,81,4090.5,0,,0.0
2024-05-20,BEV-017,STR-035,West,70,3519.6,0,,0.0
2024-05-20,BEV-018,STR-035,West,197,16842.9,1,Price Cut,0.26
2024-05-20,BEV-019,STR-035,West,116,6571.4,0,,0.0
2024-05-20,BEV-020,STR-035,West,61,1898.57,1,Bundle,0.23
2024-05-20,BEV-001,STR-036,North,56,2155.44,0,,0.0
2024-05-20,BEV-002,STR-036,North,39,3240.34,1,Bundle,0.07
2024-05-20,BEV-003,STR-036,North,54,3950.43,1,BOGO,0.19
2024-05-20,BEV-004,STR-036,North,78,7867.08,0,,0.0
2024-05-20,BEV-005,STR-036,North,66,1471.14,0,,0.0
2024-05-20,BEV-006,STR-036,North,209,13575.39,1,Display Feature,0.25
2024-05-20,BEV-007,STR-036,North,58,6296.48,0,,0.0
2024-05-20,BEV-008,STR-036,North,113,3338.05,1,Price Cut,0.26
2024-05-20,BEV-009,STR-036,North,32,2899.84,0,,0.0
2024-05-20,BEV-010,STR-036,North,74,5606.24,0,,0.0
2024-05-20,BEV-011,STR-036,North,156,14579.6,1,Bundle,0.09
2024-05-20,BEV-012,STR-036,North,34,994.16,0,,0.0
2024-05-20,BEV-013,STR-036,North,51,4338.06,0,,0.0
2024-05-20,BEV-014,STR-036,North,35,974.4,0,,0.0
2024-05-20,BEV-015,STR-036,North,101,5919.61,0,,0.0
2024-05-20,BEV-016,STR-036,North,80,3804.14,1,BOGO,0.07
2024-05-20,BEV-017,STR-036,North,36,1810.08,0,,0.0
2024-05-20,BEV-018,STR-036,North,56,6441.68,0,,0.0
2024-05-20,BEV-019,STR-036,North,87,4374.25,1,Display Feature,0.12
2024-05-20,BEV-020,STR-036,North,109,4366.54,0,,0.0
2024-05-20,BEV-001,STR-037,West,175,5133.71,1,Display Feature,0.24
2024-05-20,BEV-002,STR-037,West,97,8068.84,1,Bundle,0.06
2024-05-20,BEV-003,STR-037,West,35,2719.81,1,Price Cut,0.13
2024-05-20,BEV-004,STR-037,West,69,6959.34,0,,0.0
2024-05-20,BEV-005,STR-037,West,63,1404.27,0,,0.0
2024-05-20,BEV-006,STR-037,West,104,6294.05,1,Display Feature,0.3
2024-05-20,BEV-007,STR-037,West,63,6839.28,0,,0.0
2024-05-20,BEV-008,STR-037,West,106,4209.26,0,,0.0
2024-05-20,BEV-009,STR-037,West,102,9243.24,0,,0.0
2024-05-20,BEV-010,STR-037,West,40,2432.09,1,Price Cut,0.2
2024-05-20,BEV-011,STR-037,West,65,6326.28,1,Display Feature,0.06
2024-05-20,BEV-012,STR-037,West,56,1637.44,0,,0.0
2024-05-20,BEV-013,STR-037,West,144,8988.82,1,Bundle,0.27
2024-05-20,BEV-014,STR-037,West,50,1111.95,1,BOGO,0.21
2024-05-20,BEV-015,STR-037,West,83,4864.63,0,,0.0
2024-05-20,BEV-016,STR-037,West,76,3838.0,0,,0.0
2024-05-20,BEV-017,STR-037,West,23,1156.44,0,,0.0
2024-05-20,BEV-018,STR-037,West,188,18869.0,1,BOGO,0.13
2024-05-20,BEV-019,STR-037,West,174,7409.26,1,Bundle,0.25
2024-05-20,BEV-020,STR-037,West,82,3284.92,0,,0.0
2024-05-20,BEV-001,STR-038,West,104,4002.96,0,,0.0
2024-05-20,BEV-002,STR-038,West,36,2661.97,1,Bundle,0.17
2024-05-20,BEV-003,STR-038,West,57,5085.54,0,,0.0
2024-05-20,BEV-004,STR-038,West,35,3530.1,0,,0.0
2024-05-20,BEV-005,STR-038,West,103,1826.12,1,Bundle,0.21
2024-05-20,BEV-006,STR-038,West,57,4925.94,0,,0.0
2024-05-20,BEV-007,STR-038,West,117,12701.52,0,,0.0
2024-05-20,BEV-008,STR-038,West,47,1866.37,0,,0.0
2024-05-20,BEV-009,STR-038,West,101,9152.62,0,,0.0
2024-05-20,BEV-010,STR-038,West,113,8560.88,0,,0.0
2024-05-20,BEV-011,STR-038,West,36,3053.67,1,Bundle,0.19
2024-05-20,BEV-012,STR-038,West,127,3009.73,1,Price Cut,0.19
2024-05-20,BEV-013,STR-038,West,161,11549.17,1,Display Feature,0.16
2024-05-20,BEV-014,STR-038,West,79,2096.43,1,Display Feature,0.05
2024-05-20,BEV-015,STR-038,West,49,2177.4,1,Display Feature,0.25
2024-05-20,BEV-016,STR-038,West,47,1760.18,1,Bundle,0.26
2024-05-20,BEV-017,STR-038,West,143,6405.79,1,Display Feature,0.11
2024-05-20,BEV-018,STR-038,West,61,7016.83,0,,0.0
2024-05-20,BEV-019,STR-038,West,143,7627.38,1,Display Feature,0.06
2024-05-20,BEV-020,STR-038,West,135,4819.26,1,BOGO,0.11
2024-05-20,BEV-001,STR-039,South,22,846.78,0,,0.0
2024-05-20,BEV-002,STR-039,South,53,4648.63,0,,0.0
2024-05-20,BEV-003,STR-039,South,108,8406.85,1,Bundle,0.13
2024-05-20,BEV-004,STR-039,South,51,4026.87,1,Display Feature,0.23
2024-05-20,BEV-005,STR-039,South,48,1069.92,0,,0.0
2024-05-20,BEV-006,STR-039,South,93,6577.76,1,Bundle,0.19
2024-05-20,BEV-007,STR-039,South,86,9336.16,0,,0.0
2024-05-20,BEV-008,STR-039,South,101,4010.71,0,,0.0
2024-05-20,BEV-009,STR-039,South,63,4168.2,1,Price Cut,0.27
2024-05-20,BEV-010,STR-039,South,40,3030.4,0,,0.0
2024-05-20,BEV-011,STR-039,South,115,11765.65,0,,0.0
2024-05-20,BEV-012,STR-039,South,63,1842.12,0,,0.0
2024-05-20,BEV-013,STR-039,South,74,5540.25,1,Bundle,0.13
2024-05-20,BEV-014,STR-039,South,74,2060.16,0,,0.0
2024-05-20,BEV-015,STR-039,South,29,1699.69,0,,0.0
2024-05-20,BEV-016,STR-039,South,164,6971.2,1,Display Feature,0.16
2024-05-20,BEV-017,STR-039,South,118,4951.18,1,BOGO,0.17
2024-05-20,BEV-018,STR-039,South,52,5981.56,0,,0.0
2024-05-20,BEV-019,STR-039,South,176,8221.49,1,Price Cut,0.18
2024-05-20,BEV-020,STR-039,South,101,4046.06,0,,0.0
2024-05-20,BEV-001,STR-040,East,80,3079.2,0,,0.0
2024-05-20,BEV-002,STR-040,East,42,3683.82,0,,0.0
2024-05-20,BEV-003,STR-040,East,106,9457.32,0,,0.0
2024-05-20,BEV-004,STR-040,East,75,7564.5,0,,0.0
2024-05-20,BEV-005,STR-040,East,42,936.18,0,,0.0
2024-05-20,BEV-006,STR-040,East,35,2285.33,1,Price Cut,0.25
2024-05-20,BEV-007,STR-040,East,101,10964.56,0,,0.0
2024-05-20,BEV-008,STR-040,East,152,5397.88,1,Price Cut,0.11
2024-05-20,BEV-009,STR-040,East,98,8880.76,0,,0.0
2024-05-20,BEV-010,STR-040,East,164,10064.81,1,Display Feature,0.19
2024-05-20,BEV-011,STR-040,East,96,9821.76,0,,0.0
2024-05-20,BEV-012,STR-040,East,81,2368.44,0,,0.0
2024-05-20,BEV-013,STR-040,East,132,9347.5,1,Price Cut,0.17
2024-05-20,BEV-014,STR-040,East,95,2644.8,0,,0.0
2024-05-20,BEV-015,STR-040,East,72,4219.92,0,,0.0
2024-05-20,BEV-016,STR-040,East,52,2626.0,0,,0.0
2024-05-20,BEV-017,STR-040,East,97,3660.58,1,Bundle,0.25
2024-05-20,BEV-018,STR-040,East,51,4313.43,1,BOGO,0.27
2024-05-20,BEV-019,STR-040,East,81,4588.65,0,,0.0
2024-05-20,BEV-020,STR-040,East,77,3084.62,0,,0.0
2024-05-27,BEV-001,STR-001,East,45,1732.05,0,,0.0
2024-05-27,BEV-002,STR-001,East,177,14042.62,1,BOGO,0.1
2024-05-27,BEV-003,STR-001,East,115,10260.3,0,,0.0
2024-05-27,BEV-004,STR-001,East,115,11598.9,0,,0.0
2024-05-27,BEV-005,STR-001,East,37,616.65,1,Bundle,0.26
2024-05-27,BEV-006,STR-001,East,126,9270.87,1,Bundle,0.15
2024-05-27,BEV-007,STR-001,East,25,2714.0,0,,0.0
2024-05-27,BEV-008,STR-001,East,39,1548.69,0,,0.0
2024-05-27,BEV-009,STR-001,East,110,9402.86,1,Display Feature,0.06
2024-05-27,BEV-010,STR-001,East,93,7045.68,0,,0.0
2024-05-27,BEV-011,STR-001,East,38,3887.78,0,,0.0
2024-05-27,BEV-012,STR-001,East,35,1023.4,0,,0.0
2024-05-27,BEV-013,STR-001,East,103,8761.18,0,,0.0
2024-05-27,BEV-014,STR-001,East,119,3312.96,0,,0.0
2024-05-27,BEV-015,STR-001,East,37,2168.57,0,,0.0
2024-05-27,BEV-016,STR-001,East,93,4696.5,0,,0.0
2024-05-27,BEV-017,STR-001,East,50,2514.0,0,,0.0
2024-05-27,BEV-018,STR-001,East,112,12883.36,0,,0.0
2024-05-27,BEV-019,STR-001,East,51,2889.15,0,,0.0
2024-05-27,BEV-020,STR-001,East,30,1201.8,0,,0.0
2024-05-27,BEV-001,STR-002,North,41,1192.22,1,Bundle,0.26
2024-05-27,BEV-002,STR-002,North,171,13837.84,1,BOGO,0.08
2024-05-27,BEV-003,STR-002,North,45,4014.9,0,,0.0
2024-05-27,BEV-004,STR-002,North,71,6354.03,1,Bundle,0.12
2024-05-27,BEV-005,STR-002,North,111,2474.19,0,,0.0
2024-05-27,BEV-006,STR-002,North,125,9950.01,1,Bundle,0.08
2024-05-27,BEV-007,STR-002,North,149,14088.42,1,BOGO,0.13
2024-05-27,BEV-008,STR-002,North,101,4010.71,0,,0.0
2024-05-27,BEV-009,STR-002,North,27,2446.74,0,,0.0
2024-05-27,BEV-010,STR-002,North,45,2477.23,1,BOGO,0.28
2024-05-27,BEV-011,STR-002,North,20,2046.2,0,,0.0
2024-05-27,BEV-012,STR-002,North,67,1959.08,0,,0.0
2024-05-27,BEV-013,STR-002,North,85,7230.1,0,,0.0
2024-05-27,BEV-014,STR-002,North,82,2282.88,0,,0.0
2024-05-27,BEV-015,STR-002,North,30,1758.3,0,,0.0
2024-05-27,BEV-016,STR-002,North,22,1111.0,0,,0.0
2024-05-27,BEV-017,STR-002,North,22,1106.16,0,,0.0
2024-05-27,BEV-018,STR-002,North,33,3795.99,0,,0.0
2024-05-27,BEV-019,STR-002,North,100,5665.0,0,,0.0
2024-05-27,BEV-020,STR-002,North,34,1362.04,0,,0.0
2024-05-27,BEV-001,STR-003,East,21,808.29,0,,0.0
2024-05-27,BEV-002,STR-003,East,105,9209.55,0,,0.0
2024-05-27,BEV-003,STR-003,East,151,11068.82,1,BOGO,0.18
2024-05-27,BEV-004,STR-003,East,23,2319.78,0,,0.0
2024-05-27,BEV-005,STR-003,East,91,2028.39,0,,0.0
2024-05-27,BEV-006,STR-003,East,35,3024.7,0,,0.0
2024-05-27,BEV-007,STR-003,East,21,2279.76,0,,0.0
2024-05-27,BEV-008,STR-003,East,64,2541.44,0,,0.0
2024-05-27,BEV-009,STR-003,East,78,7068.36,0,,0.0
2024-05-27,BEV-010,STR-003,East,53,4015.28,0,,0.0
2024-05-27,BEV-011,STR-003,East,75,7673.25,0,,0.0
2024-05-27,BEV-012,STR-003,East,63,1686.52,1,Display Feature,0.09
2024-05-27,BEV-013,STR-003,East,100,8506.0,0,,0.0
2024-05-27,BEV-014,STR-003,East,105,2923.2,0,,0.0
2024-05-27,BEV-015,STR-003,East,32,1875.52,0,,0.0
2024-05-27,BEV-016,STR-003,East,64,3232.0,0,,0.0
2024-05-27,BEV-017,STR-003,East,189,8965.61,1,Bundle,0.06
2024-05-27,BEV-018,STR-003,East,74,8512.22,0,,0.0
2024-05-27,BEV-019,STR-003,East,97,5039.33,1,Price Cut,0.09
2024-05-27,BEV-020,STR-003,East,59,2363.54,0,,0.0
2024-05-27,BEV-001,STR-004,East,66,2540.34,0,,0.0
2024-05-27,BEV-002,STR-004,East,135,10846.48,1,BOGO,0.09
2024-05-27,BEV-003,STR-004,East,44,3925.68,0,,0.0
2024-05-27,BEV-004,STR-004,East,62,6253.32,0,,0.0
2024-05-27,BEV-005,STR-004,East,47,1047.63,0,,0.0
2024-05-27,BEV-006,STR-004,East,75,6481.5,0,,0.0
2024-05-27,BEV-007,STR-004,East,33,3582.48,0,,0.0
2024-05-27,BEV-008,STR-004,East,58,2303.18,0,,0.0
2024-05-27,BEV-009,STR-004,East,78,7068.36,0,,0.0
2024-05-27,BEV-010,STR-004,East,37,2436.95,1,BOGO,0.15
2024-05-27,BEV-011,STR-004,East,38,3887.78,0,,0.0
2024-05-27,BEV-012,STR-004,East,38,1111.12,0,,0.0
2024-05-27,BEV-013,STR-004,East,84,7145.04,0,,0.0
2024-05-27,BEV-014,STR-004,East,57,1586.88,0,,0.0
2024-05-27,BEV-015,STR-004,East,189,8429.05,1,BOGO,0.24
2024-05-27,BEV-016,STR-004,East,63,3181.5,0,,0.0
2024-05-27,BEV-017,STR-004,East,194,8900.04,1,Bundle,0.09
2024-05-27,BEV-018,STR-004,East,100,11503.0,0,,0.0
2024-05-27,BEV-019,STR-004,East,111,6288.15,0,,0.0
2024-05-27,BEV-020,STR-004,East,117,4687.02,0,,0.0
2024-05-27,BEV-001,STR-005,South,50,1924.5,0,,0.0
2024-05-27,BEV-002,STR-005,South,112,9823.52,0,,0.0
2024-05-27,BEV-003,STR-005,South,110,9814.2,0,,0.0
2024-05-27,BEV-004,STR-005,South,148,11520.01,1,Price Cut,0.23
2024-05-27,BEV-005,STR-005,South,89,1983.81,0,,0.0
2024-05-27,BEV-006,STR-005,South,21,1814.82,0,,0.0
2024-05-27,BEV-007,STR-005,South,88,9553.28,0,,0.0
2024-05-27,BEV-008,STR-005,South,102,4050.42,0,,0.0
2024-05-27,BEV-009,STR-005,South,118,10693.16,0,,0.0
2024-05-27,BEV-010,STR-005,South,51,3863.76,0,,0.0
2024-05-27,BEV-011,STR-005,South,91,9310.21,0,,0.0
2024-05-27,BEV-012,STR-005,South,27,789.48,0,,0.0
2024-05-27,BEV-013,STR-005,South,57,4848.42,0,,0.0
2024-05-27,BEV-014,STR-005,South,93,2589.12,0,,0.0
2024-05-27,BEV-015,STR-005,South,74,4337.14,0,,0.0
2024-05-27,BEV-016,STR-005,South,119,6009.5,0,,0.0
2024-05-27,BEV-017,STR-005,South,45,2262.6,0,,0.0
2024-05-27,BEV-018,STR-005,South,168,16064.22,1,BOGO,0.17
2024-05-27,BEV-019,STR-005,South,88,4985.2,0,,0.0
2024-05-27,BEV-020,STR-005,South,70,2104.82,1,Display Feature,0.25
2024-05-27,BEV-001,STR-006,West,40,1539.6,0,,0.0
2024-05-27,BEV-002,STR-006,West,157,11315.55,1,Bundle,0.18
2024-05-27,BEV-003,STR-006,West,71,6334.62,0,,0.0
2024-05-27,BEV-004,STR-006,West,89,7681.55,1,Display Feature,0.15
2024-05-27,BEV-005,STR-006,West,53,970.56,1,Bundle,0.19
2024-05-27,BEV-006,STR-006,West,23,1987.66,0,,0.0
2024-05-27,BEV-007,STR-006,West,30,3256.8,0,,0.0
2024-05-27,BEV-008,STR-006,West,89,3534.19,0,,0.0
2024-05-27,BEV-009,STR-006,West,56,5074.72,0,,0.0
2024-05-27,BEV-010,STR-006,West,98,5667.22,1,Display Feature,0.24
2024-05-27,BEV-011,STR-006,West,23,2353.13,0,,0.0
2024-05-27,BEV-012,STR-006,West,70,1525.67,1,Display Feature,0.26
2024-05-27,BEV-013,STR-006,West,74,6294.44,0,,0.0
2024-05-27,BEV-014,STR-006,West,85,2366.4,0,,0.0
2024-05-27,BEV-015,STR-006,West,91,5333.51,0,,0.0
2024-05-27,BEV-016,STR-006,West,81,3391.09,1,BOGO,0.18
2024-05-27,BEV-017,STR-006,West,108,5430.24,0,,0.0
2024-05-27,BEV-018,STR-006,West,40,4601.2,0,,0.0
2024-05-27,BEV-019,STR-006,West,38,2152.7,0,,0.0
2024-05-27,BEV-020,STR-006,West,95,3805.7,0,,0.0
2024-05-27,BEV-001,STR-007,West,85,3271.65,0,,0.0
2024-05-27,BEV-002,STR-007,West,81,7104.51,0,,0.0
2024-05-27,BEV-003,STR-007,West,54,4817.88,0,,0.0
2024-05-27,BEV-004,STR-007,West,49,4942.14,0,,0.0
2024-05-27,BEV-005,STR-007,West,93,1841.06,1,Bundle,0.12
2024-05-27,BEV-006,STR-007,West,191,14579.28,1,Display Feature,0.12
2024-05-27,BEV-007,STR-007,West,50,5428.0,0,,0.0
2024-05-27,BEV-008,STR-007,West,21,833.91,0,,0.0
2024-05-27,BEV-009,STR-007,West,116,10511.92,0,,0.0
2024-05-27,BEV-010,STR-007,West,92,6969.92,0,,0.0
2024-05-27,BEV-011,STR-007,West,112,9744.02,1,BOGO,0.15
2024-05-27,BEV-012,STR-007,West,167,3869.88,1,Price Cut,0.21
2024-05-27,BEV-013,STR-007,West,38,3232.28,0,,0.0
2024-05-27,BEV-014,STR-007,West,92,2561.28,0,,0.0
2024-05-27,BEV-015,STR-007,West,149,7429.64,1,BOGO,0.15
2024-05-27,BEV-016,STR-007,West,46,2323.0,0,,0.0
2024-05-27,BEV-017,STR-007,West,91,4575.48,0,,0.0
2024-05-27,BEV-018,STR-007,West,42,4831.26,0,,0.0
2024-05-27,BEV-019,STR-007,West,96,5438.4,0,,0.0
2024-05-27,BEV-020,STR-007,West,120,3676.97,1,BOGO,0.24
2024-05-27,BEV-001,STR-008,North,26,1000.74,0,,0.0
2024-05-27,BEV-002,STR-008,North,145,10568.63,1,BOGO,0.17
2024-05-27,BEV-003,STR-008,North,29,2587.38,0,,0.0
2024-05-27,BEV-004,STR-008,North,40,4034.4,0,,0.0
2024-05-27,BEV-005,STR-008,North,23,512.67,0,,0.0
2024-05-27,BEV-006,STR-008,North,90,7777.8,0,,0.0
2024-05-27,BEV-007,STR-008,North,176,15729.37,1,Display Feature,0.18
2024-05-27,BEV-008,STR-008,North,45,1786.95,0,,0.0
2024-05-27,BEV-009,STR-008,North,49,4440.38,0,,0.0
2024-05-27,BEV-010,STR-008,North,29,2197.04,0,,0.0
2024-05-27,BEV-011,STR-008,North,115,11765.65,0,,0.0
2024-05-27,BEV-012,STR-008,North,120,2956.55,1,BOGO,0.16
2024-05-27,BEV-013,STR-008,North,70,5954.2,0,,0.0
2024-05-27,BEV-014,STR-008,North,131,2718.92,1,Display Feature,0.26
2024-05-27,BEV-015,STR-008,North,39,2285.79,0,,0.0
2024-05-27,BEV-016,STR-008,North,110,5555.0,0,,0.0
2024-05-27,BEV-017,STR-008,North,107,5379.96,0,,0.0
2024-05-27,BEV-018,STR-008,North,125,11652.79,1,Display Feature,0.19
2024-05-27,BEV-019,STR-008,North,49,2775.85,0,,0.0
2024-05-27,BEV-020,STR-008,North,22,881.32,0,,0.0
2024-05-27,BEV-001,STR-009,North,49,1886.01,0,,0.0
2024-05-27,BEV-002,STR-009,North,108,7775.87,1,Price Cut,0.18
2024-05-27,BEV-003,STR-009,North,115,8431.87,1,BOGO,0.18
2024-05-27,BEV-004,STR-009,North,114,11498.04,0,,0.0
2024-05-27,BEV-005,STR-009,North,118,2630.22,0,,0.0
2024-05-27,BEV-006,STR-009,North,99,8555.58,0,,0.0
2024-05-27,BEV-007,STR-009,North,90,9770.4,0,,0.0
2024-05-27,BEV-008,STR-009,North,84,3099.85,1,BOGO,0.08
2024-05-27,BEV-009,STR-009,North,89,8065.18,0,,0.0
2024-05-27,BEV-010,STR-009,North,33,2254.38,1,Price Cut,0.11
2024-05-27,BEV-011,STR-009,North,97,9924.07,0,,0.0
2024-05-27,BEV-012,STR-009,North,39,1140.36,0,,0.0
2024-05-27,BEV-013,STR-009,North,190,12615.01,1,BOGO,0.22
2024-05-27,BEV-014,STR-009,North,104,2895.36,0,,0.0
2024-05-27,BEV-015,STR-009,North,211,11655.7,1,Display Feature,0.06
2024-05-27,BEV-016,STR-009,North,74,3737.0,0,,0.0
2024-05-27,BEV-017,STR-009,North,38,1910.64,0,,0.0
2024-05-27,BEV-018,STR-009,North,74,6248.52,1,Display Feature,0.27
2024-05-27,BEV-019,STR-009,North,43,2435.95,0,,0.0
2024-05-27,BEV-020,STR-009,North,40,1456.94,1,Bundle,0.1
2024-05-27,BEV-001,STR-010,South,37,1424.13,0,,0.0
2024-05-27,BEV-002,STR-010,South,83,7279.93,0,,0.0
2024-05-27,BEV-003,STR-010,South,108,9635.76,0,,0.0
2024-05-27,BEV-004,STR-010,South,37,3731.82,0,,0.0
2024-05-27,BEV-005,STR-010,South,126,2528.11,1,BOGO,0.1
2024-05-27,BEV-006,STR-010,South,155,11812.62,1,Price Cut,0.12
2024-05-27,BEV-007,STR-010,South,97,9424.54,1,Price Cut,0.11
